,Date,Year,Day,Week,Set,TimeDeployed,Count,ProportionFemale,MeanCPUE,TotalCatch,DailyWTMP,DailyPRES,DailyWSPD
992,11/10/2015,2015,314,46,1,,3,NA,49,291,25.61666667,1014.754167,6.2875
993,11/10/2015,2015,314,46,2,,9,NA,49,291,25.61666667,1014.754167,6.2875
990,11/10/2015,2015,314,46,3,,93,NA,49,291,25.61666667,1014.754167,6.2875
991,11/10/2015,2015,314,46,4,,17,NA,49,291,25.61666667,1014.754167,6.2875
994,11/10/2015,2015,314,46,5,,154,NA,49,291,25.61666667,1014.754167,6.2875
995,11/10/2015,2015,314,46,6,,15,NA,49,291,25.61666667,1014.754167,6.2875
833,10/6/2016,2016,280,41,1,,6,NA,2,12,27.14166667,1014.658333,13.10833333
834,10/6/2016,2016,280,41,2,,0,NA,2,12,27.14166667,1014.658333,13.10833333
835,10/6/2016,2016,280,41,3,,2,NA,2,12,27.14166667,1014.658333,13.10833333
836,10/6/2016,2016,280,41,4,,2,NA,2,12,27.14166667,1014.658333,13.10833333
837,10/6/2016,2016,280,41,5,,2,NA,2,12,27.14166667,1014.658333,13.10833333
73,10/12/2016,2016,286,42,1,,58,NA,157,944,26.26666667,1020.833333,10.73333333
74,10/12/2016,2016,286,42,2,,138,NA,157,944,26.26666667,1020.833333,10.73333333
71,10/12/2016,2016,286,42,3,,115,NA,157,944,26.26666667,1020.833333,10.73333333
70,10/12/2016,2016,286,42,4,,140,NA,157,944,26.26666667,1020.833333,10.73333333
76,10/12/2016,2016,286,42,5,,112,NA,157,944,26.26666667,1020.833333,10.73333333
72,10/12/2016,2016,286,42,6,,381,NA,157,944,26.26666667,1020.833333,10.73333333
328,10/19/2016,2016,293,43,1,,70,NA,112,671,26.97916667,1018.266667,2.2125
329,10/19/2016,2016,293,43,2,,55,NA,112,671,26.97916667,1018.266667,2.2125
332,10/19/2016,2016,293,43,3,,41,NA,112,671,26.97916667,1018.266667,2.2125
330,10/19/2016,2016,293,43,4,,298,NA,112,671,26.97916667,1018.266667,2.2125
326,10/19/2016,2016,293,43,5,,120,NA,112,671,26.97916667,1018.266667,2.2125
327,10/19/2016,2016,293,43,6,,87,NA,112,671,26.97916667,1018.266667,2.2125
597,10/26/2016,2016,300,44,1,,21,NA,359,2154,25.8625,1025.433333,5.908333333
598,10/26/2016,2016,300,44,2,,316,NA,359,2154,25.8625,1025.433333,5.908333333
599,10/26/2016,2016,300,44,3,,501,NA,359,2154,25.8625,1025.433333,5.908333333
602,10/26/2016,2016,300,44,4,,868,NA,359,2154,25.8625,1025.433333,5.908333333
601,10/26/2016,2016,300,44,5,,344,NA,359,2154,25.8625,1025.433333,5.908333333
603,10/26/2016,2016,300,44,6,,104,NA,359,2154,25.8625,1025.433333,5.908333333
1226,11/2/2016,2016,307,45,1,,31,NA,116,694,26.37916667,1024.6,4.570833333
1230,11/2/2016,2016,307,45,2,,3,NA,116,694,26.37916667,1024.6,4.570833333
1225,11/2/2016,2016,307,45,3,,49,NA,116,694,26.37916667,1024.6,4.570833333
1227,11/2/2016,2016,307,45,4,,221,NA,116,694,26.37916667,1024.6,4.570833333
1231,11/2/2016,2016,307,45,5,,91,NA,116,694,26.37916667,1024.6,4.570833333
1228,11/2/2016,2016,307,45,6,,299,NA,116,694,26.37916667,1024.6,4.570833333
1608,11/9/2016,2016,314,46,1,,41,NA,150,901,25.90833333,1017.0125,5.3
1609,11/9/2016,2016,314,46,2,,125,NA,150,901,25.90833333,1017.0125,5.3
1610,11/9/2016,2016,314,46,3,,94,NA,150,901,25.90833333,1017.0125,5.3
1611,11/9/2016,2016,314,46,4,,48,NA,150,901,25.90833333,1017.0125,5.3
1612,11/9/2016,2016,314,46,5,,399,NA,150,901,25.90833333,1017.0125,5.3
1613,11/9/2016,2016,314,46,6,,194,NA,150,901,25.90833333,1017.0125,5.3
54,10/11/2017,2017,284,41,1,,54,NA,80,479,27.50069444,1017.647222,3.708333333
51,10/11/2017,2017,284,41,2,,109,NA,80,479,27.50069444,1017.647222,3.708333333
55,10/11/2017,2017,284,41,3,,133,NA,80,479,27.50069444,1017.647222,3.708333333
53,10/11/2017,2017,284,41,4,,134,NA,80,479,27.50069444,1017.647222,3.708333333
52,10/11/2017,2017,284,41,5,,0,NA,80,479,27.50069444,1017.647222,3.708333333
50,10/11/2017,2017,284,41,6,,49,NA,80,479,27.50069444,1017.647222,3.708333333
339,10/19/2017,2017,292,42,1,,204,0.55,365,2192,26.32112676,1021.829861,9.345833333
335,10/19/2017,2017,292,42,2,,84,0.5,365,2192,26.32112676,1021.829861,9.345833333
336,10/19/2017,2017,292,42,3,,555,0.38,365,2192,26.32112676,1021.829861,9.345833333
334,10/19/2017,2017,292,42,4,,482,0.45,365,2192,26.32112676,1021.829861,9.345833333
338,10/19/2017,2017,292,42,5,,344,0.7,365,2192,26.32112676,1021.829861,9.345833333
337,10/19/2017,2017,292,42,6,,523,0.5,365,2192,26.32112676,1021.829861,9.345833333
570,10/25/2017,2017,298,43,1,,84,0.65,345,2067,26.30559441,1010.514583,7.481944444
569,10/25/2017,2017,298,43,2,,220,0.58,345,2067,26.30559441,1010.514583,7.481944444
572,10/25/2017,2017,298,43,3,,352,0.6,345,2067,26.30559441,1010.514583,7.481944444
574,10/25/2017,2017,298,43,4,,485,0.53,345,2067,26.30559441,1010.514583,7.481944444
575,10/25/2017,2017,298,43,5,,658,0.53,345,2067,26.30559441,1010.514583,7.481944444
571,10/25/2017,2017,298,43,6,,268,0.6,345,2067,26.30559441,1010.514583,7.481944444
807,10/31/2017,2017,304,44,1,,152,0.6,384,2303,25.03611111,1019.96875,3.207638889
806,10/31/2017,2017,304,44,2,,40,0.63,384,2303,25.03611111,1019.96875,3.207638889
804,10/31/2017,2017,304,44,3,,103,0.55,384,2303,25.03611111,1019.96875,3.207638889
810,10/31/2017,2017,304,44,4,,943,0.58,384,2303,25.03611111,1019.96875,3.207638889
809,10/31/2017,2017,304,44,5,,970,0.7,384,2303,25.03611111,1019.96875,3.207638889
808,10/31/2017,2017,304,44,6,,95,NA,384,2303,25.03611111,1019.96875,3.207638889
1538,11/7/2017,2017,311,45,1,,6,0.17,130,777,26.20774648,1017.03125,2.873611111
1539,11/7/2017,2017,311,45,2,,3,1,130,777,26.20774648,1017.03125,2.873611111
1540,11/7/2017,2017,311,45,3,,78,0.62,130,777,26.20774648,1017.03125,2.873611111
1541,11/7/2017,2017,311,45,4,,481,0.68,130,777,26.20774648,1017.03125,2.873611111
1542,11/7/2017,2017,311,45,5,,208,0.6,130,777,26.20774648,1017.03125,2.873611111
1543,11/7/2017,2017,311,45,6,,1,NA,130,777,26.20774648,1017.03125,2.873611111
1113,11/14/2017,2017,318,46,1,,9,NA,50,252,24.21041667,1021.463889,9.772916667
1107,11/14/2017,2017,318,46,2,,96,NA,50,252,24.21041667,1021.463889,9.772916667
1108,11/14/2017,2017,318,46,3,,27,NA,50,252,24.21041667,1021.463889,9.772916667
1109,11/14/2017,2017,318,46,4,,10,NA,50,252,24.21041667,1021.463889,9.772916667
1112,11/14/2017,2017,318,46,5,,110,NA,50,252,24.21041667,1021.463889,9.772916667
18,10/10/2018,2018,283,41,1,8:05,9,0.22,59,356,27.78321678,1013.975694,9.528472222
20,10/10/2018,2018,283,41,2,9:15,10,0.3,59,356,27.78321678,1013.975694,9.528472222
15,10/10/2018,2018,283,41,3,10:32,27,0.3,59,356,27.78321678,1013.975694,9.528472222
16,10/10/2018,2018,283,41,4,11:44,114,0.34,59,356,27.78321678,1013.975694,9.528472222
17,10/10/2018,2018,283,41,5,12:54,41,0.32,59,356,27.78321678,1013.975694,9.528472222
19,10/10/2018,2018,283,41,6,14:15,155,0.14,59,356,27.78321678,1013.975694,9.528472222
254,10/17/2018,2018,290,42,1,8:11,187,0.2,460,2761,27.70559441,1019.518056,6.877777778
256,10/17/2018,2018,290,42,2,9:15,697,0.25,460,2761,27.70559441,1019.518056,6.877777778
251,10/17/2018,2018,290,42,3,10:32,410,0.35,460,2761,27.70559441,1019.518056,6.877777778
252,10/17/2018,2018,290,42,4,11:35,956,0.3,460,2761,27.70559441,1019.518056,6.877777778
253,10/17/2018,2018,290,42,5,12:47,297,0.5,460,2761,27.70559441,1019.518056,6.877777778
255,10/17/2018,2018,290,42,6,13:58,214,0.4,460,2761,27.70559441,1019.518056,6.877777778
508,10/23/2018,2018,296,43,1,8:31,114,0.45,136,731,25.74930556,1021.652083,5.263194444
507,10/23/2018,2018,296,43,2,9:30,47,0.45,136,731,25.74930556,1021.652083,5.263194444
511,10/23/2018,2018,296,43,3,10:39,215,0.33,136,731,25.74930556,1021.652083,5.263194444
510,10/23/2018,2018,296,43,4,11:48,185,0.45,136,731,25.74930556,1021.652083,5.263194444
512,10/23/2018,2018,296,43,5,12:49,52,0.55,136,731,25.74930556,1021.652083,5.263194444
509,10/23/2018,2018,296,43,6,14:11,118,0.45,136,731,25.74930556,1021.652083,5.263194444
779,10/30/2018,2018,303,44,1,8:24,1148,0.4,416,2498,24.51666667,1021.225694,5.805555556
777,10/30/2018,2018,303,44,2,9:30,0,NA,416,2498,24.51666667,1021.225694,5.805555556
780,10/30/2018,2018,303,44,3,10:34,471,0.4,416,2498,24.51666667,1021.225694,5.805555556
781,10/30/2018,2018,303,44,4,11:40,102,0.62,416,2498,24.51666667,1021.225694,5.805555556
782,10/30/2018,2018,303,44,5,12:41,602,0.45,416,2498,24.51666667,1021.225694,5.805555556
778,10/30/2018,2018,303,44,6,13:48,175,0.25,416,2498,24.51666667,1021.225694,5.805555556
1507,11/6/2018,2018,310,45,1,8:05,41,0.45,289,1735,23.4972028,1017.195139,4.379861111
1508,11/6/2018,2018,310,45,2,9:04,266,0.7,289,1735,23.4972028,1017.195139,4.379861111
1505,11/6/2018,2018,310,45,3,10:05,325,0.48,289,1735,23.4972028,1017.195139,4.379861111
1506,11/6/2018,2018,310,45,4,11:04,126,0.43,289,1735,23.4972028,1017.195139,4.379861111
1509,11/6/2018,2018,310,45,5,12:08,104,0.45,289,1735,23.4972028,1017.195139,4.379861111
1510,11/6/2018,2018,310,45,6,13:18,873,NA,289,1735,23.4972028,1017.195139,4.379861111
1118,11/14/2018,2018,318,46,1,8:18,28,NA,41,247,23.12835821,1021.339259,10.39703704
1114,11/14/2018,2018,318,46,2,9:30,0,NA,41,247,23.12835821,1021.339259,10.39703704
1116,11/14/2018,2018,318,46,3,10:32,22,NA,41,247,23.12835821,1021.339259,10.39703704
1117,11/14/2018,2018,318,46,4,11:32,31,NA,41,247,23.12835821,1021.339259,10.39703704
1119,11/14/2018,2018,318,46,5,12:45,106,NA,41,247,23.12835821,1021.339259,10.39703704
1115,11/14/2018,2018,318,46,6,13:50,60,NA,41,247,23.12835821,1021.339259,10.39703704
918,10/9/2019,2019,282,41,1,7:39,0,NA,28,169,27.34125874,1016.611806,9.303472222
916,10/9/2019,2019,282,41,2,8:51,14,NA,28,169,27.34125874,1016.611806,9.303472222
917,10/9/2019,2019,282,41,3,9:54,4,NA,28,169,27.34125874,1016.611806,9.303472222
914,10/9/2019,2019,282,41,4,10:57,1,NA,28,169,27.34125874,1016.611806,9.303472222
919,10/9/2019,2019,282,41,5,12:05,73,NA,28,169,27.34125874,1016.611806,9.303472222
915,10/9/2019,2019,282,41,6,13:10,77,NA,28,169,27.34125874,1016.611806,9.303472222
260,10/17/2019,2019,290,42,1,7:42,19,0.32,45,272,25.91056338,1010.726389,6.699305556
257,10/17/2019,2019,290,42,2,8:50,0,NA,45,272,25.91056338,1010.726389,6.699305556
262,10/17/2019,2019,290,42,3,10:09,0,NA,45,272,25.91056338,1010.726389,6.699305556
261,10/17/2019,2019,290,42,4,11:17,0,NA,45,272,25.91056338,1010.726389,6.699305556
258,10/17/2019,2019,290,42,5,12:29,207,0.38,45,272,25.91056338,1010.726389,6.699305556
259,10/17/2019,2019,290,42,6,13:40,46,0.5,45,272,25.91056338,1010.726389,6.699305556
473,10/22/2019,2019,295,43,1,7:31,94,NA,109,656,26.15,1013.709028,6.206944444
477,10/22/2019,2019,295,43,2,8:34,230,NA,109,656,26.15,1013.709028,6.206944444
474,10/22/2019,2019,295,43,3,9:36,122,NA,109,656,26.15,1013.709028,6.206944444
478,10/22/2019,2019,295,43,4,10:40,93,NA,109,656,26.15,1013.709028,6.206944444
475,10/22/2019,2019,295,43,5,11:41,30,NA,109,656,26.15,1013.709028,6.206944444
476,10/22/2019,2019,295,43,6,12:53,87,NA,109,656,26.15,1013.709028,6.206944444
741,10/29/2019,2019,302,44,1,8:59,27,NA,49,292,25.73263889,1019.360417,5.349305556
740,10/29/2019,2019,302,44,2,10:22,7,NA,49,292,25.73263889,1019.360417,5.349305556
737,10/29/2019,2019,302,44,3,11:36,49,NA,49,292,25.73263889,1019.360417,5.349305556
738,10/29/2019,2019,302,44,4,12:48,47,NA,49,292,25.73263889,1019.360417,5.349305556
739,10/29/2019,2019,302,44,5,14:42,125,NA,49,292,25.73263889,1019.360417,5.349305556
736,10/29/2019,2019,302,44,6,15:58,37,NA,49,292,25.73263889,1019.360417,5.349305556
1516,11/6/2019,2019,310,45,1,7:27,21,NA,59,353,25.17342657,1023.661111,6.64375
1511,11/6/2019,2019,310,45,2,8:24,32,NA,59,353,25.17342657,1023.661111,6.64375
1512,11/6/2019,2019,310,45,3,9:25,146,NA,59,353,25.17342657,1023.661111,6.64375
1514,11/6/2019,2019,310,45,4,10:34,16,NA,59,353,25.17342657,1023.661111,6.64375
1515,11/6/2019,2019,310,45,5,11:31,43,NA,59,353,25.17342657,1023.661111,6.64375
1513,11/6/2019,2019,310,45,6,12:36,95,NA,59,353,25.17342657,1023.661111,6.64375
1056,11/12/2019,2019,316,46,1,8:24,9,NA,14,84,25.43263889,1013.795139,6.138888889
1057,11/12/2019,2019,316,46,2,9:25,44,NA,14,84,25.43263889,1013.795139,6.138888889
1055,11/12/2019,2019,316,46,3,10:35,2,NA,14,84,25.43263889,1013.795139,6.138888889
1053,11/12/2019,2019,316,46,4,11:36,9,NA,14,84,25.43263889,1013.795139,6.138888889
1052,11/12/2019,2019,316,46,5,12:45,16,NA,14,84,25.43263889,1013.795139,6.138888889
1054,11/12/2019,2019,316,46,6,13:45,4,NA,14,84,25.43263889,1013.795139,6.138888889
850,10/7/2020,2020,281,41,1,7:18,34,0.32,34,206,25.85625,1015.979861,4.404166667
849,10/7/2020,2020,281,41,2,8:14,94,0.52,34,206,25.85625,1015.979861,4.404166667
847,10/7/2020,2020,281,41,3,9:11,8,0.25,34,206,25.85625,1015.979861,4.404166667
846,10/7/2020,2020,281,41,4,10:05,27,0.37,34,206,25.85625,1015.979861,4.404166667
851,10/7/2020,2020,281,41,5,11:08,43,0.56,34,206,25.85625,1015.979861,4.404166667
848,10/7/2020,2020,281,41,6,12:13,0,NA,34,206,25.85625,1015.979861,4.404166667
151,10/14/2020,2020,288,42,1,8:43,16,0.31,93,555,25.7034965,1013.521528,7.713194444
149,10/14/2020,2020,288,42,2,10:40,0,NA,93,555,25.7034965,1013.521528,7.713194444
148,10/14/2020,2020,288,42,3,12:03,119,0.41,93,555,25.7034965,1013.521528,7.713194444
152,10/14/2020,2020,288,42,4,12:56,84,0.4,93,555,25.7034965,1013.521528,7.713194444
150,10/14/2020,2020,288,42,5,14:00,8,0.75,93,555,25.7034965,1013.521528,7.713194444
147,10/14/2020,2020,288,42,6,15:12,328,0.52,93,555,25.7034965,1013.521528,7.713194444
422,10/21/2020,2020,295,43,1,7:35,24,0.46,91,640,25.46433566,1022.738194,5.961805556
420,10/21/2020,2020,295,43,2,8:25,28,0.39,91,640,25.46433566,1022.738194,5.961805556
419,10/21/2020,2020,295,43,3,9:23,0,NA,91,640,25.46433566,1022.738194,5.961805556
423,10/21/2020,2020,295,43,4,10:28,18,0.39,91,640,25.46433566,1022.738194,5.961805556
417,10/21/2020,2020,295,43,5,11:33,42,0.5,91,640,25.46433566,1022.738194,5.961805556
418,10/21/2020,2020,295,43,6,12:47,332,0.54,91,640,25.46433566,1022.738194,5.961805556
421,10/21/2020,2020,295,43,7,13:51,196,0.38,91,640,25.46433566,1022.738194,5.961805556
646,10/27/2020,2020,301,44,1,8:47,35,0.59,292,1753,25.51748252,1017.802083,5.231944444
651,10/27/2020,2020,301,44,2,9:50,113,0.58,292,1753,25.51748252,1017.802083,5.231944444
648,10/27/2020,2020,301,44,3,10:49,305,0.58,292,1753,25.51748252,1017.802083,5.231944444
649,10/27/2020,2020,301,44,4,11:46,666,0.53,292,1753,25.51748252,1017.802083,5.231944444
647,10/27/2020,2020,301,44,5,12:40,195,0.43,292,1753,25.51748252,1017.802083,5.231944444
650,10/27/2020,2020,301,44,6,13:37,439,0.45,292,1753,25.51748252,1017.802083,5.231944444
1450,11/5/2020,2020,310,45,1,7:03,83,0.53,45,315,24.5,1027.570588,8.529411765
1449,11/5/2020,2020,310,45,2,7:55,34,0.62,45,315,24.5,1027.570588,8.529411765
1454,11/5/2020,2020,310,45,3,8:54,76,0.7,45,315,24.5,1027.570588,8.529411765
1451,11/5/2020,2020,310,45,4,9:55,0,NA,45,315,24.5,1027.570588,8.529411765
1452,11/5/2020,2020,310,45,5,11:08,56,0.7,45,315,24.5,1027.570588,8.529411765
1453,11/5/2020,2020,310,45,6,11:59,65,0.48,45,315,24.5,1027.570588,8.529411765
1455,11/5/2020,2020,310,45,7,12:55,1,1,45,315,24.5,1027.570588,8.529411765
1001,11/10/2020,2020,315,46,1,7:23,5,NA,10,61,24.62569444,1023.865278,5.680555556
997,11/10/2020,2020,315,46,2,8:12,10,NA,10,61,24.62569444,1023.865278,5.680555556
1002,11/10/2020,2020,315,46,3,9:05,38,NA,10,61,24.62569444,1023.865278,5.680555556
999,11/10/2020,2020,315,46,4,10:04,0,NA,10,61,24.62569444,1023.865278,5.680555556
1000,11/10/2020,2020,315,46,5,11:01,8,NA,10,61,24.62569444,1023.865278,5.680555556
998,11/10/2020,2020,315,46,6,12:02,0,NA,10,61,24.62569444,1023.865278,5.680555556
856,10/7/2021,2021,280,41,1,,68,NA,62.83333333,415,27.4,1018.857639,5.360416667
854,10/7/2021,2021,280,41,2,,53,NA,62.83333333,415,27.4,1018.857639,5.360416667
852,10/7/2021,2021,280,41,3,,52,NA,62.83333333,415,27.4,1018.857639,5.360416667
853,10/7/2021,2021,280,41,4,,9,NA,62.83333333,415,27.4,1018.857639,5.360416667
857,10/7/2021,2021,280,41,5,,42,NA,62.83333333,415,27.4,1018.857639,5.360416667
855,10/7/2021,2021,280,41,6,,153,NA,62.83333333,415,27.4,1018.857639,5.360416667
104,10/13/2021,2021,286,42,1,,60,NA,306,2142,26.97692308,1014.078472,4.215277778
98,10/13/2021,2021,286,42,2,,274,NA,306,2142,26.97692308,1014.078472,4.215277778
101,10/13/2021,2021,286,42,3,,500,NA,306,2142,26.97692308,1014.078472,4.215277778
102,10/13/2021,2021,286,42,4,,367,NA,306,2142,26.97692308,1014.078472,4.215277778
100,10/13/2021,2021,286,42,5,,246,NA,306,2142,26.97692308,1014.078472,4.215277778
103,10/13/2021,2021,286,42,6,,310,NA,306,2142,26.97692308,1014.078472,4.215277778
99,10/13/2021,2021,286,42,7,,385,NA,306,2142,26.97692308,1014.078472,4.215277778
369,10/20/2021,2021,293,43,1,,108,0.53,798.5,4814,26.46363636,1022.192361,1.967361111
373,10/20/2021,2021,293,43,2,,362,0.53,798.5,4814,26.46363636,1022.192361,1.967361111
372,10/20/2021,2021,293,43,3,,832,0.45,798.5,4814,26.46363636,1022.192361,1.967361111
374,10/20/2021,2021,293,43,4,,1160,0.53,798.5,4814,26.46363636,1022.192361,1.967361111
370,10/20/2021,2021,293,43,5,,1922,0.57,798.5,4814,26.46363636,1022.192361,1.967361111
371,10/20/2021,2021,293,43,6,,407,NA,798.5,4814,26.46363636,1022.192361,1.967361111
653,10/27/2021,2021,300,44,1,,74,0.53,284.2857143,1990,26.22013889,1006.149306,8.749305556
654,10/27/2021,2021,300,44,2,,303,0.73,284.2857143,1990,26.22013889,1006.149306,8.749305556
657,10/27/2021,2021,300,44,3,,363,0.58,284.2857143,1990,26.22013889,1006.149306,8.749305556
658,10/27/2021,2021,300,44,4,,959,0.73,284.2857143,1990,26.22013889,1006.149306,8.749305556
652,10/27/2021,2021,300,44,5,,58,0.63,284.2857143,1990,26.22013889,1006.149306,8.749305556
655,10/27/2021,2021,300,44,6,,38,NA,284.2857143,1990,26.22013889,1006.149306,8.749305556
656,10/27/2021,2021,300,44,7,,195,NA,284.2857143,1990,26.22013889,1006.149306,8.749305556
1364,11/3/2021,2021,307,45,1,,72,0.53,133.5714286,935,25.98085106,1017.720833,2.901388889
1359,11/3/2021,2021,307,45,2,,286,0.55,133.5714286,935,25.98085106,1017.720833,2.901388889
1360,11/3/2021,2021,307,45,3,,210,0.58,133.5714286,935,25.98085106,1017.720833,2.901388889
1363,11/3/2021,2021,307,45,4,,117,0.58,133.5714286,935,25.98085106,1017.720833,2.901388889
1361,11/3/2021,2021,307,45,5,,42,0.65,133.5714286,935,25.98085106,1017.720833,2.901388889
1362,11/3/2021,2021,307,45,6,,90,NA,133.5714286,935,25.98085106,1017.720833,2.901388889
1358,11/3/2021,2021,307,45,7,,118,NA,133.5714286,935,25.98085106,1017.720833,2.901388889
1003,11/10/2021,2021,314,46,1,,37,0.68,55.14285714,386,24.82517483,1020.626389,2.378472222
1005,11/10/2021,2021,314,46,2,,30,0.77,55.14285714,386,24.82517483,1020.626389,2.378472222
1006,11/10/2021,2021,314,46,3,,24,0.71,55.14285714,386,24.82517483,1020.626389,2.378472222
1007,11/10/2021,2021,314,46,4,,36,0.61,55.14285714,386,24.82517483,1020.626389,2.378472222
1008,11/10/2021,2021,314,46,5,,47,0.77,55.14285714,386,24.82517483,1020.626389,2.378472222
1009,11/10/2021,2021,314,46,6,,159,0.69,55.14285714,386,24.82517483,1020.626389,2.378472222
1004,11/10/2021,2021,314,46,7,,53,NA,55.14285714,386,24.82517483,1020.626389,2.378472222
